User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
1964,Katelyn Baldwin,johnsonryan@example.org,johnsonryan,20/02/83,Female,Moorestad,31/01/24,30/01/25,Monthly,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Tablet,High,4.8,1
1965,Connie Williams PhD,carrmichael@example.org,carrmichael,06/03/62,Female,Adamland,13/01/24,12/01/25,Monthly,Visa,Manual,Regular,Books,Action,Smartphone,Medium,3.8,6
1966,Julie Hester,fitzgeraldadrian@example.org,fitzgeraldadrian,16/07/67,Male,Sanchezland,11/03/24,11/03/25,Monthly,Mastercard,Manual,Occasional,Books,Drama,Smart TV,High,4.9,0
1967,Madison Cunningham,ntran@example.com,ntran,03/02/62,Female,Pottsview,06/03/24,06/03/25,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Smartphone,Medium,3.6,7
1968,Gail Smith,nfleming@example.org,nfleming,06/02/52,Male,Mistyburgh,21/01/24,20/01/25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Drama,Smart TV,Low,4.2,8
1969,Melanie Ellis,uwashington@example.com,uwashington,27/02/95,Female,Port Robertside,04/04/24,04/04/25,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Tablet,Medium,3.8,9
1970,Sue Lewis,pmartinez@example.net,pmartinez,21/08/98,Female,Christinemouth,29/01/24,28/01/25,Monthly,Amex,Auto-renew,Frequent,Electronics,Action,Tablet,Medium,3.4,7
1971,Jennifer Mccormick,pittmancynthia@example.org,pittmancynthia,11/04/77,Female,Sullivanview,28/01/24,27/01/25,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smart TV,Low,4.3,8
1972,Ryan Noble,angelalambert@example.net,angelalambert,05/03/35,Male,Leahberg,02/04/24,02/04/25,Monthly,Amex,Manual,Occasional,Clothing,Horror,Smartphone,Low,3.6,0
1973,Christopher Rodriguez,juansimpson@example.org,juansimpson,07/06/72,Male,Lisaland,07/04/24,07/04/25,Monthly,Mastercard,Auto-renew,Frequent,Books,Drama,Smart TV,Low,3.2,10
1974,Miss Ann Hubbard PhD,michael97@example.net,michael97,06/07/05,Male,Johnburgh,21/02/24,20/02/25,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Low,4.2,5
1975,Ronald Ramsey,vweber@example.org,vweber,30/04/38,Male,Victorport,14/01/24,13/01/25,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Tablet,High,3.2,2
1976,Nicholas Roberts,uallen@example.com,uallen,03/08/58,Female,New Michael,19/01/24,18/01/25,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,4.6,3
1977,Mary Patterson,xfleming@example.net,xfleming,29/10/86,Male,New Caitlynland,20/03/24,20/03/25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Horror,Tablet,Medium,3.1,8
1978,Monica Nelson,brandon65@example.net,brandon65,27/03/48,Male,Richardfurt,12/01/24,11/01/25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,High,4.6,4
1979,Eric Thomas,wellsdiana@example.net,wellsdiana,22/08/62,Male,South Petershire,12/03/24,12/03/25,Monthly,Visa,Manual,Frequent,Clothing,Horror,Smartphone,Medium,3,8
1980,James Horn,ortegaandrew@example.net,ortegaandrew,30/10/64,Male,Fergusonland,25/01/24,24/01/25,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Smart TV,High,4.1,3
1981,Maria Townsend,jacqueline83@example.org,jacqueline83,19/10/89,Female,Johnhaven,20/01/24,19/01/25,Monthly,Amex,Manual,Frequent,Electronics,Drama,Smartphone,High,3.5,9
1982,Natalie Perez,rrobinson@example.net,rrobinson,09/04/50,Male,Stephanieview,13/04/24,13/04/25,Annual,Visa,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.9,2
1983,Daniel Hale,caroline44@example.com,caroline44,11/03/05,Female,Port Paulland,10/02/24,09/02/25,Monthly,Mastercard,Manual,Regular,Books,Sci-Fi,Smartphone,High,3.4,2
1984,Randall Cole,jameslaura@example.org,jameslaura,28/06/44,Female,Port Ryanmouth,27/02/24,26/02/25,Annual,Amex,Auto-renew,Regular,Books,Romance,Smartphone,Medium,4.2,2
1985,Walter Chang,meagan81@example.net,meagan81,13/10/97,Female,Port Daniel,08/04/24,08/04/25,Monthly,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Low,4.6,7
1986,Mr. Charles Evans,allenrobert@example.org,allenrobert,10/01/55,Male,Bradleyland,06/02/24,05/02/25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smartphone,Low,4.9,2
1987,Beverly Fitzgerald,annhenderson@example.net,annhenderson,29/08/45,Female,Wigginsmouth,06/02/24,05/02/25,Monthly,Mastercard,Manual,Occasional,Books,Documentary,Smart TV,High,3.8,8
1988,Wayne Randolph,scott11@example.com,scott11,07/09/71,Male,East Saraland,10/02/24,09/02/25,Monthly,Amex,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.8,1
1989,Dr. Jeffrey Villegas DDS,douglasstephens@example.org,douglasstephens,25/09/89,Male,Guerrerochester,06/03/24,06/03/25,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Smart TV,Medium,4.1,6
1990,Kevin Crawford,vlogan@example.net,vlogan,26/09/80,Female,Scotttown,11/01/24,10/01/25,Monthly,Mastercard,Manual,Regular,Books,Drama,Tablet,Medium,3.7,3
1991,John Hicks,elizabethjohnson@example.com,elizabethjohnson,03/04/61,Female,North Lisaville,09/02/24,08/02/25,Monthly,Mastercard,Manual,Occasional,Electronics,Drama,Smartphone,Medium,4.9,2
1992,Helen Lee,sototyler@example.net,sototyler,30/01/92,Female,Haileyton,21/02/24,20/02/25,Annual,Mastercard,Manual,Frequent,Electronics,Action,Tablet,Low,4.4,6
1993,Selena Stein,sthompson@example.org,sthompson,08/11/57,Female,Jameshaven,08/04/24,08/04/25,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Tablet,Low,4.8,10
1994,Jason Stone,paceandrew@example.com,paceandrew,27/02/57,Male,Harrisburgh,21/01/24,20/01/25,Annual,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.1,8
1995,Adam Mendoza,anthony42@example.org,anthony42,25/08/88,Male,North Aprilfurt,05/04/24,05/04/25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,Low,4.3,10
1996,Briana Morton,williammoore@example.net,williammoore,18/02/99,Female,Davisborough,14/02/24,13/02/25,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Tablet,Medium,4.7,0
1997,Cynthia Carter,mwilson@example.net,mwilson,15/11/92,Female,Johnstonland,01/03/24,01/03/25,Monthly,Visa,Auto-renew,Occasional,Clothing,Sci-Fi,Smart TV,Low,3.7,5
1998,Tracy Rhodes,qdominguez@example.com,qdominguez,17/01/06,Male,Colechester,17/01/24,16/01/25,Monthly,Mastercard,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.2,4
1999,Glenn Wood,hendersonthomas@example.com,hendersonthomas,24/12/33,Male,Lake Melissa,06/02/24,05/02/25,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,3.8,2
2000,Jeremy Brown,yalvarez@example.net,yalvarez,19/11/74,Male,North Meghan,03/01/24,02/01/25,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,3.6,6
2001,Samantha Dodson,lori73@example.com,lori73,23/05/69,Male,Lawsontown,09/02/24,08/02/25,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smartphone,Low,4.1,6
2002,Jaime Hansen,franciscaldwell@example.net,franciscaldwell,26/08/70,Female,Liview,02/02/24,01/02/25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smart TV,Low,3.6,7
2003,Megan Adams,gibsoneric@example.net,gibsoneric,05/01/59,Male,Jenniferhaven,29/02/24,28/02/25,Monthly,Mastercard,Manual,Regular,Books,Action,Smartphone,Medium,4.2,2
2004,Veronica Alexander DDS,miranda36@example.net,miranda36,16/07/67,Female,West Melissa,12/01/24,11/01/25,Annual,Amex,Auto-renew,Occasional,Electronics,Horror,Tablet,High,4.2,7
2005,Pedro Contreras,samantha69@example.com,samantha69,16/05/33,Female,North David,08/03/24,08/03/25,Monthly,Visa,Auto-renew,Regular,Electronics,Action,Tablet,Low,3.6,7
2006,Mia Woodard,kristingonzalez@example.org,kristingonzalez,11/01/01,Female,Josemouth,06/03/24,06/03/25,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,High,3.9,2
2007,Kelly Walters,gpierce@example.net,gpierce,18/12/93,Male,Griffithchester,02/04/24,02/04/25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Action,Smartphone,Low,5,8
2008,Dawn Cunningham,smithdavid@example.net,smithdavid,28/07/83,Female,Port Matthew,08/01/24,07/01/25,Monthly,Mastercard,Manual,Frequent,Electronics,Romance,Smartphone,High,3.5,3
2009,David Mitchell,hmurphy@example.org,hmurphy,19/06/86,Female,East Jamesfurt,19/02/24,18/02/25,Monthly,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,High,4.7,6
2010,Sandra Torres,ymorris@example.org,ymorris,28/03/64,Female,Port Jeremy,18/03/24,18/03/25,Monthly,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,3.7,10
2011,Lindsay Walsh,brittanywilliams@example.com,brittanywilliams,26/02/38,Female,Jonesmouth,12/02/24,11/02/25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Horror,Tablet,Low,5,3
2012,Sergio Wise,tberry@example.net,tberry,07/07/45,Female,Richardville,11/04/24,11/04/25,Annual,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,High,3.1,10
2013,Justin Meyer,jessicamyers@example.net,jessicamyers,27/12/53,Female,East Haroldville,09/01/24,08/01/25,Monthly,Visa,Auto-renew,Frequent,Clothing,Comedy,Smart TV,Low,4.7,5
2014,Heidi Roberts,russokim@example.net,russokim,27/03/42,Male,East Cynthia,02/04/24,02/04/25,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,3.3,9
2015,Katie Turner,kendrabrown@example.org,kendrabrown,10/03/67,Female,Lake Vanessa,27/02/24,26/02/25,Monthly,Amex,Manual,Frequent,Clothing,Horror,Smartphone,Low,3.3,1
2016,Kathleen Cook,conwaybrandon@example.org,conwaybrandon,01/05/80,Male,West Kathymouth,03/04/24,03/04/25,Annual,Amex,Manual,Occasional,Clothing,Horror,Smart TV,High,3.5,2
2017,Connie Moore,jessicajimenez@example.com,jessicajimenez,04/08/74,Female,North Sharon,29/01/24,28/01/25,Annual,Amex,Auto-renew,Occasional,Books,Drama,Smart TV,Low,4.5,10
2018,Julia Jensen,johncruz@example.com,johncruz,17/11/57,Male,Collinsside,05/04/24,05/04/25,Monthly,Amex,Manual,Occasional,Electronics,Drama,Tablet,Medium,4.7,3
2019,Joanna Rogers MD,timothyalvarado@example.org,timothyalvarado,11/05/44,Male,Wardtown,26/02/24,25/02/25,Annual,Visa,Manual,Frequent,Clothing,Action,Smartphone,Medium,3.1,4
2020,Jeremy Gonzalez,marvinberg@example.net,marvinberg,27/12/72,Male,Nicholasmouth,10/02/24,09/02/25,Annual,Visa,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.4,8
2021,Charles Jones,yreid@example.net,yreid,04/06/96,Male,Lake Brianna,06/04/24,06/04/25,Annual,Amex,Manual,Occasional,Electronics,Drama,Tablet,Low,4.1,10
2022,Kevin Torres,xhorton@example.org,xhorton,19/08/96,Female,Williamsonborough,22/02/24,21/02/25,Monthly,Amex,Auto-renew,Regular,Books,Action,Tablet,Low,3.4,7
2023,Ronald Adams,jennifer09@example.com,jennifer09,09/05/73,Male,Burkeside,13/03/24,13/03/25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,4.4,5
2024,Janet Bell,audreyhayes@example.com,audreyhayes,01/04/94,Female,Lake Kellyport,23/01/24,22/01/25,Monthly,Visa,Auto-renew,Frequent,Clothing,Action,Smart TV,High,4.5,1
2025,Elizabeth Mcgrath,mendezscott@example.net,mendezscott,20/05/96,Male,South Sharonport,24/01/24,23/01/25,Annual,Visa,Manual,Frequent,Books,Action,Tablet,High,4.7,1
2026,Nicole Massey,yross@example.com,yross,20/10/77,Female,Justinshire,26/03/24,26/03/25,Monthly,Visa,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.1,4
2027,Christian Martinez,albertmercado@example.net,albertmercado,03/06/79,Female,Longbury,08/02/24,07/02/25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Horror,Smart TV,Medium,4.9,5
2028,Joshua Pearson,ftrujillo@example.net,ftrujillo,25/04/64,Male,East Adamstad,31/03/24,31/03/25,Annual,Visa,Manual,Occasional,Electronics,Action,Smart TV,Low,5,4
2029,Mrs. Christina Li,travis92@example.net,travis92,20/10/65,Male,Lake Nicoleton,12/02/24,11/02/25,Monthly,Visa,Auto-renew,Occasional,Electronics,Drama,Smartphone,High,4.6,10
2030,William Frank,turnermary@example.org,turnermary,13/07/45,Male,Johnchester,10/02/24,09/02/25,Annual,Amex,Manual,Regular,Clothing,Action,Smart TV,Medium,4.1,0
2031,Leonard Pham,danielmelissa@example.net,danielmelissa,11/10/61,Female,Johnville,03/03/24,03/03/25,Annual,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,Medium,4.2,10
2032,Mrs. Amy Dunn,rhonda89@example.net,rhonda89,14/07/43,Male,Coopermouth,10/01/24,09/01/25,Annual,Mastercard,Manual,Regular,Books,Romance,Smart TV,Medium,4.9,1
2033,Barry Harrell,zwalker@example.com,zwalker,31/12/87,Female,Maryberg,01/04/24,01/04/25,Annual,Mastercard,Manual,Regular,Clothing,Comedy,Smartphone,High,3.5,2
2034,Larry Molina,alyssagilbert@example.net,alyssagilbert,15/11/66,Female,West Sheilaborough,21/02/24,20/02/25,Annual,Visa,Manual,Occasional,Books,Comedy,Smartphone,High,3.3,8
2035,Michael Rubio,carolynpace@example.com,carolynpace,10/07/62,Male,Barnesport,22/03/24,22/03/25,Annual,Mastercard,Auto-renew,Regular,Books,Romance,Smart TV,High,4,10
2036,Steven Booker,jessica55@example.com,jessica55,08/11/89,Male,Port Jean,12/02/24,11/02/25,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smart TV,Medium,4.7,8
2037,Andrew Graham,vwhite@example.org,vwhite,21/02/04,Male,Trujillomouth,05/03/24,05/03/25,Annual,Mastercard,Manual,Occasional,Books,Horror,Smart TV,Medium,3,7
2038,Timothy Willis,emilygarza@example.net,emilygarza,02/12/41,Female,Jenniferchester,26/03/24,26/03/25,Monthly,Amex,Auto-renew,Occasional,Electronics,Horror,Smartphone,Low,3.1,1
2039,Elizabeth Morris,kayla09@example.org,kayla09,18/09/99,Female,New Alicialand,25/02/24,24/02/25,Monthly,Visa,Manual,Frequent,Clothing,Drama,Tablet,Low,4,0
2040,Mary Martinez,ashleyrussell@example.com,ashleyrussell,02/12/59,Female,North Matthew,19/03/24,19/03/25,Annual,Visa,Manual,Frequent,Electronics,Comedy,Tablet,Low,3.3,9
2041,Stanley Pierce,daniel30@example.net,daniel30,17/07/52,Female,Fuenteston,31/03/24,31/03/25,Annual,Visa,Manual,Occasional,Electronics,Comedy,Tablet,Medium,3.6,10
2042,Charlotte Montoya,wallaceerin@example.org,wallaceerin,18/10/57,Female,Brettfurt,21/01/24,20/01/25,Monthly,Amex,Auto-renew,Occasional,Electronics,Comedy,Smartphone,High,4.7,4
2043,Justin Chavez,loritucker@example.com,loritucker,13/12/34,Male,North Kari,20/01/24,19/01/25,Monthly,Mastercard,Manual,Regular,Electronics,Sci-Fi,Smartphone,Low,4.8,3
2044,Mark Cole,mark66@example.com,mark66,04/12/50,Female,East Andre,11/04/24,11/04/25,Annual,Visa,Manual,Regular,Books,Sci-Fi,Smartphone,High,3,10
2045,Vanessa Anderson,zachary12@example.com,zachary12,16/05/89,Female,Port Jasonshire,06/04/24,06/04/25,Annual,Mastercard,Manual,Occasional,Clothing,Romance,Smartphone,Medium,4.4,1
2046,Kimberly Johnson,jessica97@example.com,jessica97,23/08/56,Female,New Matthewbury,24/01/24,23/01/25,Monthly,Visa,Manual,Regular,Books,Sci-Fi,Smart TV,High,3,2
2047,Ethan Gray,bowerssavannah@example.net,bowerssavannah,22/08/50,Male,East Jamesland,14/03/24,14/03/25,Annual,Visa,Manual,Frequent,Clothing,Romance,Smart TV,Medium,3.9,6
2048,Robert Anderson,justinherman@example.net,justinherman,26/01/61,Male,New Meganshire,15/03/24,15/03/25,Annual,Amex,Manual,Frequent,Clothing,Romance,Smart TV,Medium,4.4,9
2049,Paige Carey,lsanders@example.org,lsanders,01/11/54,Male,Camachoberg,24/02/24,23/02/25,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,3.2,3
2050,Sonia Taylor,khull@example.net,khull,07/06/33,Female,Lake Danielle,23/03/24,23/03/25,Annual,Mastercard,Manual,Frequent,Electronics,Action,Tablet,Medium,4.7,6
2051,Sean Smith,laura61@example.net,laura61,27/06/98,Male,Hartmanberg,27/01/24,26/01/25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Smart TV,Medium,4.1,0
2052,Matthew Rodriguez,rarnold@example.com,rarnold,13/05/87,Female,Lake Justinchester,08/02/24,07/02/25,Annual,Mastercard,Manual,Occasional,Electronics,Comedy,Tablet,Medium,3.9,1
2053,Caleb Hill MD,stephanie06@example.net,stephanie06,28/03/87,Female,South Rebecca,08/03/24,08/03/25,Monthly,Mastercard,Manual,Frequent,Electronics,Comedy,Tablet,Low,4.2,1
2054,Adrian Franco,morrislindsey@example.net,morrislindsey,25/04/85,Male,Aaronton,14/04/24,14/04/25,Monthly,Amex,Auto-renew,Regular,Clothing,Horror,Tablet,Medium,3.5,10
2055,Katelyn Kennedy,mark98@example.net,mark98,24/05/61,Male,North Seanton,30/03/24,30/03/25,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Tablet,Low,4.5,10
2056,Victoria Ayala,tracy33@example.com,tracy33,18/07/41,Male,Angelicamouth,26/03/24,26/03/25,Annual,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Low,4.3,10
2057,John Greene,kcarey@example.com,kcarey,14/06/02,Male,West Andreabury,24/02/24,23/02/25,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,Low,4.1,7
2058,Stephanie Ochoa,kathryn33@example.com,kathryn33,27/04/58,Male,Port Lindsayhaven,22/02/24,21/02/25,Monthly,Visa,Manual,Regular,Books,Documentary,Tablet,Low,5,4
2059,Nicholas Howard,dylan29@example.net,dylan29,30/08/05,Male,West Bryan,08/01/24,07/01/25,Monthly,Mastercard,Manual,Frequent,Books,Romance,Smart TV,High,3.7,7
2060,Elizabeth Barnett,panderson@example.net,panderson,20/11/81,Male,East Christopherburgh,06/03/24,06/03/25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Horror,Smartphone,High,4.8,5
2061,John Aguilar,jacobjackson@example.net,jacobjackson,05/02/76,Female,Bernardshire,17/03/24,17/03/25,Monthly,Mastercard,Auto-renew,Regular,Books,Documentary,Tablet,Medium,4.6,5
2062,Jodi Smith,hensonjerry@example.com,hensonjerry,23/04/53,Female,East Rachel,22/03/24,22/03/25,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,Low,4.3,2
2063,Kevin Yoder,brettjohnson@example.org,brettjohnson,17/05/66,Female,Randalltown,11/01/24,10/01/25,Annual,Visa,Auto-renew,Regular,Electronics,Action,Tablet,Medium,3,4
2064,Heather Wall,amoreno@example.org,amoreno,05/12/49,Male,New Robertstad,03/03/24,03/03/25,Monthly,Visa,Manual,Frequent,Books,Drama,Tablet,Medium,3.5,6
2065,Mark Blair,sharprebecca@example.net,sharprebecca,20/11/81,Female,Jamesberg,03/01/24,02/01/25,Monthly,Visa,Auto-renew,Occasional,Electronics,Drama,Smartphone,Medium,4.4,0
2066,Jose Meyer,cynthiamitchell@example.net,cynthiamitchell,21/04/35,Male,New Rick,08/01/24,07/01/25,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Smartphone,Low,3.1,10
2067,Hailey Green,prowland@example.com,prowland,23/07/82,Male,Aprilshire,15/02/24,14/02/25,Monthly,Mastercard,Manual,Occasional,Books,Documentary,Tablet,Medium,3.9,10
2068,Suzanne Jones,amy58@example.org,amy58,21/07/36,Male,Watsonchester,23/01/24,22/01/25,Annual,Visa,Auto-renew,Occasional,Books,Drama,Tablet,High,3.6,2
2069,Walter Thompson,ernest94@example.net,ernest94,03/02/55,Male,Watsonborough,18/03/24,18/03/25,Annual,Visa,Manual,Regular,Books,Drama,Tablet,High,4.8,7
2070,Donald Martin,powens@example.net,powens,22/07/89,Female,New Crystal,24/03/24,24/03/25,Annual,Mastercard,Manual,Frequent,Electronics,Documentary,Smart TV,High,4.1,10
2071,Joshua Novak,crystalibarra@example.org,crystalibarra,29/12/46,Male,Sheilaview,08/01/24,07/01/25,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Medium,4.5,1
2072,Daniel Tran,stevensjenny@example.net,stevensjenny,21/08/35,Male,Lake Tiffany,24/03/24,24/03/25,Annual,Visa,Manual,Regular,Books,Action,Tablet,High,3.7,8
2073,Alyssa Lawrence,meganmason@example.org,meganmason,21/09/45,Female,North Sarah,30/01/24,29/01/25,Annual,Mastercard,Auto-renew,Regular,Books,Action,Smart TV,Medium,3.9,2
2074,Cindy Griffith,gloriabrennan@example.org,gloriabrennan,26/05/95,Male,Lake Elizabeth,13/02/24,12/02/25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Smartphone,High,4.5,9
2075,Daniel Ramirez,gjones@example.com,gjones,12/03/38,Male,North George,08/02/24,07/02/25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,Medium,5,0
2076,Theresa Brown,james53@example.net,james53,09/07/57,Male,Jenkinsside,07/01/24,06/01/25,Annual,Visa,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,4.2,4
2077,Kelly Jones,candicebeasley@example.org,candicebeasley,08/05/45,Male,North Amberbury,28/02/24,27/02/25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Action,Smart TV,High,3.3,10
2078,Peter Lee,aschmidt@example.com,aschmidt,21/07/86,Female,Campbellmouth,21/03/24,21/03/25,Annual,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4.8,10
2079,Nicholas Marks,zachary39@example.org,zachary39,27/05/99,Male,North Anna,04/01/24,03/01/25,Annual,Visa,Manual,Regular,Clothing,Comedy,Smart TV,Low,3.6,9
2080,Lance Patton,kristen45@example.net,kristen45,11/09/49,Male,Alejandroview,23/02/24,22/02/25,Annual,Visa,Manual,Regular,Clothing,Horror,Smartphone,High,4.6,9
2081,Valerie Nicholson,katrinasaunders@example.net,katrinasaunders,13/07/99,Male,Lake Michelleshire,25/03/24,25/03/25,Monthly,Visa,Auto-renew,Frequent,Books,Drama,Smart TV,Medium,4.3,4
2082,James Barton,allenkimberly@example.net,allenkimberly,21/11/46,Female,East Brianna,07/04/24,07/04/25,Annual,Amex,Manual,Regular,Books,Action,Smart TV,Medium,4.1,10
2083,Jordan Townsend,christophermiller@example.com,christophermiller,05/03/98,Male,Hendersonborough,02/03/24,02/03/25,Annual,Amex,Auto-renew,Regular,Clothing,Romance,Smartphone,Medium,5,0
2084,April Bond,laura70@example.com,laura70,05/03/76,Male,West David,03/01/24,02/01/25,Annual,Visa,Auto-renew,Occasional,Electronics,Horror,Smartphone,High,4.6,6
2085,Ian Jones,lisa27@example.net,lisa27,29/10/90,Female,Valencialand,28/02/24,27/02/25,Monthly,Visa,Auto-renew,Frequent,Books,Romance,Tablet,Medium,4.6,9
2086,Diana George,raymond70@example.com,raymond70,08/09/61,Male,Lake Angelaside,17/02/24,16/02/25,Annual,Visa,Auto-renew,Occasional,Clothing,Drama,Tablet,High,3.7,1
2087,Jeffrey Carroll,sharonprice@example.net,sharonprice,31/07/73,Male,Fischermouth,10/03/24,10/03/25,Annual,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,4.4,1
2088,Rhonda Spencer,jessica85@example.org,jessica85,13/12/85,Female,East Dianamouth,01/01/24,31/12/24,Annual,Amex,Manual,Occasional,Electronics,Sci-Fi,Tablet,High,4.2,1
2089,Cory Baker,codymalone@example.net,codymalone,31/08/45,Female,Gomezport,11/04/24,11/04/25,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Smartphone,High,4.7,8
2090,Cynthia Brown,allenjones@example.com,allenjones,09/08/53,Female,South Sandraport,07/03/24,07/03/25,Annual,Mastercard,Manual,Occasional,Books,Documentary,Tablet,Low,3.4,3
2091,Lindsey Jackson,josephfernandez@example.com,josephfernandez,21/12/92,Male,Jonathanville,21/02/24,20/02/25,Monthly,Visa,Auto-renew,Occasional,Electronics,Romance,Smart TV,Low,4.7,9
2092,Stephen Alvarez,mmullins@example.com,mmullins,21/12/41,Male,Tracyburgh,12/03/24,12/03/25,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,Low,3.9,9
2093,Danielle Caldwell,beckymorrow@example.com,beckymorrow,21/04/98,Female,Wilcoxchester,07/03/24,07/03/25,Monthly,Amex,Manual,Frequent,Clothing,Romance,Tablet,Low,3.2,4
2094,Nicole Buck,simmonsalyssa@example.net,simmonsalyssa,17/12/95,Male,Lake Saraton,12/01/24,11/01/25,Monthly,Amex,Manual,Frequent,Books,Romance,Tablet,Low,4.9,0
2095,Nicole Ellis,freemanlori@example.org,freemanlori,29/10/47,Female,New Brittanyberg,21/02/24,20/02/25,Annual,Amex,Manual,Frequent,Clothing,Drama,Smart TV,Low,3,6
2096,Harry Scott,joseconner@example.com,joseconner,15/09/02,Female,Rubiofort,27/02/24,26/02/25,Monthly,Mastercard,Manual,Regular,Books,Comedy,Tablet,High,4.5,9
2097,Alec Price,egarcia@example.org,egarcia,28/01/50,Female,Valenzuelabury,10/02/24,09/02/25,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Smartphone,Medium,5,7
2098,Javier Phillips,arthur57@example.net,arthur57,25/11/96,Female,North Ericport,11/01/24,10/01/25,Monthly,Amex,Manual,Occasional,Clothing,Drama,Smart TV,Medium,3.6,8
2099,Sandra Mcclure,isabella74@example.com,isabella74,02/01/99,Female,Monicastad,05/03/24,05/03/25,Annual,Mastercard,Manual,Regular,Books,Action,Tablet,Low,4.4,6
2100,Jessica Lam,ericaduran@example.org,ericaduran,02/08/70,Female,Allisontown,05/02/24,04/02/25,Monthly,Amex,Manual,Occasional,Electronics,Drama,Smart TV,Medium,4.7,4
2101,James Hall,andrewstim@example.net,andrewstim,08/08/60,Male,Kyleport,06/04/24,06/04/25,Annual,Amex,Auto-renew,Frequent,Clothing,Horror,Tablet,High,3.3,9
2102,Sergio Sanchez,callen@example.com,callen,20/08/04,Female,Sylviaport,19/03/24,19/03/25,Annual,Visa,Manual,Frequent,Electronics,Comedy,Smartphone,Medium,4.3,0
2103,William Baker,charlessheppard@example.net,charlessheppard,17/01/39,Female,West Shelbyfurt,05/04/24,05/04/25,Annual,Visa,Auto-renew,Regular,Books,Documentary,Smartphone,Low,4.8,8
2104,Nicole Gomez,allenryan@example.com,allenryan,18/07/97,Female,Christinemouth,26/01/24,25/01/25,Monthly,Amex,Manual,Frequent,Clothing,Horror,Smartphone,High,4.1,2
